Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2011-08-28,2011,,87900.0,28500.0,Single Family,Detached House,3,1,1092.0,1.025033,South
2011-08-28,2011,Greenwich,1289190.0,1537500.0,Single Family,Detached House,3,2,961.0,1.025033,East
2011-08-31,2011,West Hartford,315100.0,379500.0,Two Family,Duplex,4,2,1312.0,1.025033,South
2011-08-31,2011,,117100.0,160000.0,Single Family,Detached House,3,3,1092.0,1.025033,West
2011-08-31,2011,West Hartford,186900.0,310000.0,Single Family,Detached House,3,3,929.0,1.025033,North
2011-08-31,2011,Fairfield,910910.0,1250000.0,Single Family,Detached House,3,3,973.0,1.025033,East
2011-08-31,2011,Waterbury,77210.0,123574.0,Single Family,Detached House,3,2,965.0,1.025033,East
2011-08-31,2011,Waterbury,137390.0,129000.0,Single Family,Detached House,3,2,1035.0,1.025033,West
2011-08-31,2011,Waterbury,105090.0,124500.0,Single Family,Detached House,3,3,986.0,1.025033,North
2011-09-01,2011,Greenwich,526820.0,160000.0,?,Duplex,4,4,1344.0,1.025033,South
2011-09-01,2011,Greenwich,1586830.0,2025000.0,?,Detached House,3,1,962.0,1.025033,North
2011-09-01,2011,Waterbury,115000.0,95000.0,Single Family,Detached House,3,2,993.0,1.025033,East
2011-09-01,2011,West Hartford,190900.0,280000.0,Single Family,Detached House,3,2,1058.0,1.025033,South
2011-09-01,2011,Stamford,,375000.0,?,Detached House,3,2,1098.0,1.025033,West
2011-09-01,2011,Waterbury,130070.0,144000.0,Single Family,Detached House,3,3,1082.0,1.025033,East
2011-09-01,2011,West Hartford,,265000.0,?,Detached House,3,2,1071.0,1.025033,North
2011-09-02,2011,Fairfield,394100.0,589900.0,Single Family,Detached House,3,1,1019.0,1.025033,West
2011-09-02,2011,Greenwich,3500000.0,4022500.0,Single Family,Detached House,3,3,1037.0,1.025033,West
2011-09-02,2011,Fairfield,,750000.0,Single Family,Detached House,3,3,1077.0,1.025033,South
2011-09-03,2011,Fairfield,288540.0,410000.0,Single Family,Detached House,3,3,1050.0,1.025033,East
2011-09-08,2011,Fairfield,504700.0,375000.0,Single Family,Detached House,3,1,1043.0,1.025033,North
2011-09-08,2011,Stamford,583180.0,764500.0,Single Family,Detached House,3,2,936.0,1.025033,West
2011-09-09,2011,Waterbury,150880.0,168000.0,Single Family,Detached House,3,1,,1.025033,North
2011-09-09,2011,Waterbury,99160.0,127900.0,?,Detached House,3,2,928.0,1.025033,North
2011-09-10,2011,Greenwich,1672160.0,2150000.0,?,Detached House,3,3,1004.0,1.025033,North
2011-09-11,2011,,718450.0,870000.0,Single Family,Detached House,3,3,1029.0,1.025033,West
2011-09-11,2011,,374740.0,350000.0,?,Detached House,3,3,1014.0,1.025033,West
2011-09-14,2011,Stamford,1171430.0,2375000.0,Single Family,Detached House,3,3,1006.0,1.025033,East
2011-09-14,2011,West Hartford,361800.0,395000.0,Single Family,Detached House,3,1,970.0,1.025033,North
2011-09-14,2011,Fairfield,667310.0,780000.0,Single Family,Detached House,3,1,1089.0,1.025033,South
2011-09-15,2011,Waterbury,94480.0,221000.0,Three Family,Triplex,6,5,1891.0,1.025033,West
2011-09-16,2011,Greenwich,1636950.0,2087500.0,?,Detached House,3,2,1078.0,1.025033,North
2011-09-17,2011,Waterbury,205000.0,138100.0,Three Family,Triplex,6,6,1820.0,1.025033,South
2011-09-18,2011,Stamford,483090.0,100000.0,Single Family,Detached House,3,2,1048.0,1.025033,North
2011-09-18,2011,Waterbury,181910.0,254000.0,Single Family,Detached House,3,2,1086.0,1.025033,South
2011-09-21,2011,Greenwich,2610720.0,3137500.0,Single Family,Detached House,3,1,1057.0,1.025033,West
2011-09-21,2011,Waterbury,,45000.0,Single Family,Detached House,3,1,1079.0,1.025033,North
2011-09-21,2011,,153800.0,220000.0,?,Detached House,3,3,1074.0,1.025033,North
2011-09-21,2011,,491860.0,600000.0,Single Family,Detached House,3,2,998.0,1.025033,West
2011-09-21,2011,West Hartford,208000.0,279000.0,Single Family,Detached House,3,2,1006.0,1.025033,East
2011-09-21,2011,West Hartford,166100.0,250000.0,Single Family,Detached House,3,3,1073.0,1.025033,South
2011-09-23,2011,Waterbury,114770.0,147000.0,Two Family,Duplex,4,2,1332.0,1.025033,South
2011-09-24,2011,West Hartford,126900.0,186000.0,Single Family,Detached House,3,3,1100.0,1.025033,West
2011-09-24,2011,West Hartford,152100.0,230000.0,Single Family,Detached House,3,3,951.0,1.025033,North
2011-09-24,2011,West Hartford,381200.0,500000.0,?,Detached House,3,3,970.0,1.025033,North
2011-09-24,2011,Stamford,1014300.0,1130000.0,Single Family,Detached House,3,2,922.0,1.025033,South
2011-09-24,2011,Waterbury,,50000.0,Single Family,Detached House,3,2,904.0,1.025033,East
2011-09-28,2011,Fairfield,389200.0,646250.0,Single Family,Detached House,3,2,1093.0,1.025033,North
2011-09-30,2011,,399280.0,485000.0,Single Family,Detached House,3,1,1068.0,1.025033,North
2011-09-30,2011,Fairfield,1529010.0,2050000.0,Single Family,Detached House,3,1,971.0,1.025033,East
2011-10-01,2011,West Hartford,,245000.0,Single Family,Detached House,3,3,,1.025033,East
2011-10-01,2011,West Hartford,200400.0,244900.0,Single Family,Detached House,3,1,928.0,1.025033,North
2011-10-01,2011,,310380.0,454000.0,Single Family,Detached House,3,1,946.0,1.025033,West
2011-10-01,2011,,108650.0,125000.0,Single Family,Detached House,3,3,993.0,1.025033,East
2011-10-01,2011,Waterbury,107920.0,115000.0,?,Detached House,3,3,1099.0,1.025033,North
2011-10-01,2011,West Hartford,,222500.0,?,Detached House,3,2,1031.0,1.025033,North
2011-10-02,2011,,116830.0,170000.0,?,Detached House,3,1,,1.025033,West
2011-10-02,2011,,324660.0,555000.0,Single Family,Detached House,3,1,982.0,1.025033,North
2011-10-02,2011,Norwalk,259490.0,431000.0,?,Detached House,3,3,1046.0,1.025033,East
2011-10-05,2011,Bridgeport,133910.0,100000.0,Single Family,Detached House,3,3,917.0,1.025033,South
2011-10-05,2011,Bridgeport,224750.0,137800.0,?,Triplex,6,6,2179.0,1.025033,South
2011-10-05,2011,West Hartford,172800.0,252000.0,Single Family,Detached House,3,1,1013.0,1.025033,East
2011-10-05,2011,Bridgeport,145660.0,233500.0,?,Duplex,4,4,1410.0,1.025033,East
2011-10-05,2011,West Hartford,474800.0,605000.0,Single Family,Detached House,3,1,912.0,1.025033,North
2011-10-05,2011,Waterbury,112190.0,170000.0,Two Family,Duplex,4,2,1463.0,1.025033,East
2011-10-06,2011,Stamford,289570.0,290000.0,Single Family,Detached House,3,3,1024.0,1.025033,West
2011-10-06,2011,Fairfield,509460.0,757500.0,Single Family,Detached House,3,2,968.0,1.025033,North
2011-10-07,2011,Stamford,336080.0,515000.0,Single Family,Detached House,3,2,907.0,1.025033,South
2011-10-08,2011,,330820.0,246000.0,Three Family,Triplex,6,5,1809.0,1.025033,South
2011-10-09,2011,,1142610.0,1137500.0,Single Family,Detached House,3,1,1049.0,1.025033,South
2011-10-09,2011,Greenwich,481180.0,465500.0,?,Detached House,3,3,1043.0,1.025033,East
2011-10-09,2011,Fairfield,354690.0,435000.0,Single Family,Detached House,3,3,916.0,1.025033,North
2011-10-09,2011,,142840.0,180000.0,Single Family,Detached House,3,2,,1.025033,West
2011-10-13,2011,Greenwich,,775000.0,Single Family,Detached House,3,1,1081.0,1.025033,West
2011-10-13,2011,Waterbury,51150.0,18000.0,Three Family,Triplex,6,6,1870.0,1.025033,West
2011-10-14,2011,Fairfield,839790.0,640000.0,Single Family,Detached House,3,3,,1.025033,West
2011-10-14,2011,,351470.0,350000.0,Two Family,Duplex,4,4,1285.0,1.025033,South
2011-10-15,2011,,180010.0,180000.0,Two Family,Duplex,4,3,1228.0,1.025033,North
2011-10-16,2011,Waterbury,67610.0,50000.0,Two Family,Duplex,4,4,1321.0,1.025033,West
2011-10-16,2011,Norwalk,290080.0,337000.0,Single Family,Detached House,3,1,1021.0,1.025033,West
2011-10-19,2011,Waterbury,117680.0,158500.0,Single Family,Detached House,3,3,,1.025033,West
2011-10-19,2011,Fairfield,,525000.0,Single Family,Detached House,3,2,940.0,1.025033,North
2011-10-20,2011,Greenwich,495320.0,705000.0,?,Detached House,3,2,901.0,1.025033,South
2011-10-20,2011,Norwalk,448490.0,498358.0,Single Family,Detached House,3,1,904.0,1.025033,South
2011-10-20,2011,Bridgeport,152090.0,196000.0,Single Family,Detached House,3,1,1029.0,1.025033,West
2011-10-20,2011,,269850.0,409000.0,Single Family,Detached House,3,3,1020.0,1.025033,North
2011-10-21,2011,,,37000.0,Three Family,Triplex,6,4,,1.025033,South
2011-10-21,2011,Fairfield,403760.0,325000.0,Single Family,Detached House,3,1,949.0,1.025033,East
2011-10-21,2011,West Hartford,212200.0,220000.0,?,Detached House,3,1,1003.0,1.025033,North
2011-10-22,2011,Norwalk,933240.0,1235000.0,Single Family,Detached House,3,3,934.0,1.025033,West
2011-10-22,2011,,,585000.0,?,Detached House,3,2,907.0,1.025033,South
2011-10-22,2011,Greenwich,1835820.0,1690000.0,?,Detached House,3,1,,1.025033,East
2011-10-26,2011,Norwalk,434360.0,565000.0,?,Detached House,3,3,1024.0,1.025033,West
2011-10-26,2011,Waterbury,106590.0,129900.0,Single Family,Detached House,3,3,930.0,1.025033,East
2011-10-26,2011,Waterbury,115600.0,65000.0,Three Family,Triplex,6,6,2071.0,1.025033,North
2011-10-26,2011,West Hartford,212100.0,302000.0,?,Detached House,3,1,1089.0,1.025033,South
2011-10-28,2011,West Hartford,,202200.0,Two Family,Duplex,4,4,1209.0,1.025033,West
2011-10-28,2011,Stamford,831010.0,800000.0,?,Detached House,3,3,1066.0,1.025033,West
2011-10-28,2011,West Hartford,143200.0,195000.0,Single Family,Detached House,3,2,1063.0,1.025033,North
2011-10-29,2011,Waterbury,68560.0,17000.0,Single Family,Detached House,3,3,929.0,1.025033,East
2011-10-29,2011,Bridgeport,126230.0,148000.0,Two Family,Duplex,4,2,1498.0,1.025033,South
2011-10-30,2011,Norwalk,287280.0,435000.0,Single Family,Detached House,3,2,1011.0,1.025033,South
2011-10-30,2011,Waterbury,132400.0,175000.0,Three Family,Triplex,6,6,1820.0,1.025033,North
2011-10-30,2011,Fairfield,501620.0,681500.0,Single Family,Detached House,3,1,940.0,1.025033,North
2011-10-30,2011,Waterbury,,174000.0,Single Family,Detached House,3,2,1033.0,1.025033,South
2011-10-30,2011,Stamford,1705370.0,1800000.0,Single Family,Detached House,3,3,969.0,1.025033,East
2011-10-30,2011,,,156000.0,Single Family,Detached House,3,2,1051.0,1.025033,West
2011-11-02,2011,Fairfield,924070.0,1200000.0,Single Family,Detached House,3,1,963.0,1.025033,East
2011-11-02,2011,,241800.0,119900.0,Three Family,Triplex,6,4,2090.0,1.025033,East
2011-11-02,2011,West Hartford,249700.0,400000.0,Single Family,Detached House,3,2,914.0,1.025033,East
2011-11-02,2011,,138600.0,195000.0,Single Family,Detached House,3,2,942.0,1.025033,West
2011-11-02,2011,Bridgeport,,60000.0,Three Family,Triplex,6,6,1967.0,1.025033,South
2011-11-02,2011,Waterbury,136520.0,40000.0,?,Duplex,4,2,1271.0,1.025033,West
2011-11-02,2011,,249890.0,2500.0,?,Triplex,6,6,1895.0,1.025033,West
2011-11-03,2011,West Hartford,,650000.0,Single Family,Detached House,3,2,966.0,1.025033,South
2011-11-05,2011,Bridgeport,176200.0,227500.0,Single Family,Detached House,3,1,901.0,1.025033,North
2011-11-05,2011,Fairfield,711340.0,850000.0,Single Family,Detached House,3,3,993.0,1.025033,South
2011-11-05,2011,Waterbury,145810.0,36500.0,?,Triplex,6,4,2080.0,1.025033,West
2011-11-06,2011,Waterbury,93760.0,50000.0,Three Family,Triplex,6,4,1995.0,1.025033,South
2011-11-06,2011,Waterbury,155690.0,180000.0,Single Family,Detached House,3,3,912.0,1.025033,North
2011-11-06,2011,Waterbury,128020.0,129900.0,Single Family,Detached House,3,1,1038.0,1.025033,West
2011-11-09,2011,Fairfield,,406875.0,Single Family,Detached House,3,3,,1.025033,East
2011-11-09,2011,Norwalk,302820.0,300000.0,?,Detached House,3,3,1059.0,1.025033,West
2011-11-09,2011,Fairfield,1225000.0,1350000.0,Single Family,Detached House,3,3,1002.0,1.025033,North
2011-11-09,2011,Waterbury,107730.0,149900.0,Single Family,Detached House,3,1,,1.025033,North
2011-11-09,2011,Bridgeport,136600.0,146000.0,Single Family,Detached House,3,3,1073.0,1.025033,East
2011-11-09,2011,Greenwich,,745000.0,Single Family,Detached House,3,2,982.0,1.025033,East
2011-11-09,2011,Bridgeport,817580.0,1550000.0,Single Family,Detached House,3,2,1084.0,1.025033,South
2011-11-10,2011,Bridgeport,98880.0,30000.0,Single Family,Detached House,3,1,954.0,1.025033,South
2011-11-10,2011,Norwalk,,350000.0,Single Family,Detached House,3,3,,1.025033,North
2011-11-10,2011,,902790.0,1132500.0,?,Detached House,3,1,964.0,1.025033,North
2011-11-10,2011,Stamford,438250.0,463000.0,Single Family,Detached House,3,3,1035.0,1.025033,East
2011-11-10,2011,Fairfield,318920.0,365000.0,Single Family,Detached House,3,3,1033.0,1.025033,North
2011-11-12,2011,Norwalk,441980.0,490000.0,Single Family,Detached House,3,2,,1.025033,East
2011-11-12,2011,Greenwich,0.0,125000.0,Single Family,Detached House,3,2,1032.0,1.025033,South
2011-11-12,2011,,162140.0,239900.0,?,Detached House,3,1,922.0,1.025033,North
2011-11-13,2011,Fairfield,1413790.0,1425000.0,?,Detached House,3,3,1080.0,1.025033,South
2011-11-13,2011,Waterbury,137950.0,200000.0,Single Family,Detached House,3,3,942.0,1.025033,East
2011-11-13,2011,Fairfield,363090.0,48000.0,Single Family,Detached House,3,2,1026.0,1.025033,West
2011-11-16,2011,West Hartford,142800.0,235000.0,Single Family,Detached House,3,3,936.0,1.025033,West
2011-11-16,2011,Greenwich,,5800000.0,Single Family,Detached House,3,1,1033.0,1.025033,North
2011-11-16,2011,Greenwich,872690.0,1159000.0,Two Family,Duplex,4,3,1294.0,1.025033,North
2011-11-16,2011,Bridgeport,135880.0,139900.0,Single Family,Detached House,3,1,975.0,1.025033,South
2011-11-16,2011,Bridgeport,238190.0,245000.0,Single Family,Detached House,3,1,956.0,1.025033,West
2011-11-16,2011,Norwalk,243180.0,375000.0,?,Detached House,3,1,976.0,1.025033,North
2011-11-17,2011,Greenwich,,8700000.0,Single Family,Detached House,3,3,935.0,1.025033,South
2011-11-17,2011,Norwalk,291550.0,550000.0,Single Family,Detached House,3,3,1048.0,1.025033,East
2011-11-17,2011,Bridgeport,,85000.0,Single Family,Detached House,3,2,918.0,1.025033,South
2011-11-17,2011,West Hartford,208800.0,305000.0,Single Family,Detached House,3,1,1015.0,1.025033,North
2011-11-17,2011,Waterbury,149060.0,119000.0,Single Family,Detached House,3,1,975.0,1.025033,North
2011-11-18,2011,Norwalk,667730.0,1450000.0,Single Family,Detached House,3,3,,1.025033,South
2011-11-19,2011,West Hartford,304800.0,454000.0,?,Detached House,3,1,,1.025033,East
2011-11-19,2011,Greenwich,1694910.0,1197500.0,Single Family,Detached House,3,1,947.0,1.025033,West
2011-11-19,2011,West Hartford,121600.0,110000.0,Two Family,Duplex,4,2,1337.0,1.025033,North
2011-11-19,2011,Bridgeport,167960.0,85000.0,Single Family,Detached House,3,3,1096.0,1.025033,South
2011-11-19,2011,Fairfield,406350.0,400000.0,Single Family,Detached House,3,3,956.0,1.025033,East
2011-11-19,2011,Stamford,473660.0,575000.0,Single Family,Detached House,3,2,966.0,1.025033,East
2011-11-20,2011,Waterbury,,87500.0,?,Detached House,3,1,941.0,1.025033,West
2011-11-20,2011,Waterbury,136780.0,10000.0,Three Family,Triplex,6,4,2037.0,1.025033,East
2011-11-20,2011,Waterbury,101130.0,149900.0,Single Family,Detached House,3,1,,1.025033,South
2011-11-23,2011,West Hartford,149900.0,217000.0,Single Family,Detached House,3,2,1026.0,1.025033,East
2011-11-23,2011,West Hartford,361100.0,565000.0,Single Family,Detached House,3,1,1016.0,1.025033,North
2011-11-23,2011,West Hartford,230000.0,374000.0,Single Family,Detached House,3,3,903.0,1.025033,North
2011-11-23,2011,Bridgeport,174130.0,65000.0,Two Family,Duplex,4,2,1276.0,1.025033,East
2011-11-23,2011,,160280.0,60375.0,Two Family,Duplex,4,3,1348.0,1.025033,East
2011-11-23,2011,,1038100.0,3100000.0,Single Family,Detached House,3,1,1053.0,1.025033,North
2011-11-23,2011,,165610.0,72000.0,Two Family,Duplex,4,4,,1.025033,East
2011-11-24,2011,Bridgeport,,113000.0,Two Family,Duplex,4,4,1367.0,1.025033,East
2011-11-24,2011,Waterbury,123120.0,34500.0,?,Duplex,4,2,1268.0,1.025033,North
2011-11-24,2011,Greenwich,1934170.0,2600000.0,?,Detached House,3,3,923.0,1.025033,North
2011-11-24,2011,Stamford,,225000.0,Single Family,Detached House,3,2,959.0,1.025033,East
2011-11-24,2011,Norwalk,273700.0,325000.0,Single Family,Detached House,3,3,930.0,1.025033,East
2011-11-24,2011,Waterbury,,40000.0,?,Duplex,4,3,1356.0,1.025033,West
2011-11-24,2011,Greenwich,3495660.0,4500000.0,Single Family,Detached House,3,1,,1.025033,East
2011-11-24,2011,Greenwich,733880.0,960000.0,Single Family,Detached House,3,1,1094.0,1.025033,East
2011-11-25,2011,West Hartford,210800.0,295000.0,Single Family,Detached House,3,1,991.0,1.025033,North
2011-11-25,2011,Stamford,410140.0,555000.0,?,Detached House,3,2,,1.025033,West
2011-11-30,2011,West Hartford,237100.0,190000.0,Single Family,Detached House,3,1,966.0,1.025033,North
2011-11-30,2011,Bridgeport,178780.0,200000.0,Three Family,Triplex,6,5,2130.0,1.025033,East
2011-11-30,2011,Fairfield,448560.0,575000.0,Single Family,Detached House,3,3,1039.0,1.025033,East
2011-11-30,2011,Greenwich,2808470.0,3850000.0,Single Family,Detached House,3,1,1060.0,1.025033,West
2011-12-01,2011,Fairfield,312130.0,310000.0,Single Family,Detached House,3,1,994.0,1.025033,West
2011-12-01,2011,Fairfield,392700.0,325000.0,Single Family,Detached House,3,3,974.0,1.025033,North
2011-12-02,2011,Bridgeport,,150000.0,Four Family,Fourplex,8,7,2781.0,1.025033,West
2011-12-02,2011,Waterbury,126470.0,30000.0,Single Family,Detached House,3,3,928.0,1.025033,West
2011-12-02,2011,Bridgeport,156840.0,185000.0,Single Family,Detached House,3,1,911.0,1.025033,South
2011-12-02,2011,Waterbury,,107000.0,Two Family,Duplex,4,2,1483.0,1.025033,South
2011-12-02,2011,West Hartford,168400.0,282500.0,Single Family,Detached House,3,3,958.0,1.025033,West
2011-12-04,2011,Norwalk,623630.0,820000.0,Single Family,Detached House,3,3,1078.0,1.025033,South
2011-12-04,2011,Stamford,780630.0,846000.0,?,Detached House,3,1,945.0,1.025033,East
2011-12-04,2011,Waterbury,105750.0,143900.0,Single Family,Detached House,3,1,,1.025033,East
2011-12-07,2011,Bridgeport,176900.0,185000.0,Four Family,Fourplex,8,6,2627.0,1.025033,East
2011-12-07,2011,Stamford,434690.0,585000.0,Single Family,Detached House,3,3,941.0,1.025033,West
2011-12-07,2011,West Hartford,213000.0,310000.0,?,Detached House,3,1,1049.0,1.025033,East
2011-12-07,2011,West Hartford,1500900.0,2600000.0,Single Family,Detached House,3,2,1060.0,1.025033,East
2011-12-08,2011,Bridgeport,135570.0,136500.0,Single Family,Detached House,3,1,1092.0,1.025033,South
2011-12-10,2011,Bridgeport,,200000.0,Three Family,Triplex,6,4,2122.0,1.025033,East
2011-12-11,2011,,1592570.0,1825000.0,?,Detached House,3,2,1064.0,1.025033,South
2011-12-11,2011,Waterbury,87300.0,62500.0,Single Family,Detached House,3,1,1034.0,1.025033,East
2011-12-14,2011,West Hartford,455200.0,228750.0,Single Family,Detached House,3,3,928.0,1.025033,South
2011-12-14,2011,Fairfield,292740.0,391000.0,?,Detached House,3,3,1069.0,1.025033,West
2011-12-14,2011,Waterbury,141040.0,35000.0,?,Triplex,6,4,2131.0,1.025033,South
2011-12-15,2011,Greenwich,4756780.0,5800000.0,Single Family,Detached House,3,1,1100.0,1.025033,West
2011-12-15,2011,Greenwich,966350.0,2400000.0,Single Family,Detached House,3,1,984.0,1.025033,North
2011-12-15,2011,Fairfield,,445000.0,Single Family,Detached House,3,1,,1.025033,East
2011-12-15,2011,Fairfield,428330.0,415000.0,Single Family,Detached House,3,3,,1.025033,West
2011-12-15,2011,Greenwich,1923950.0,2000000.0,Single Family,Detached House,3,2,997.0,1.025033,East
2011-12-15,2011,Waterbury,143450.0,115000.0,Single Family,Detached House,3,3,996.0,1.025033,East
